365.0,ENZYMES: Catalysis  Kinetics and Mechanisms,N.S. Punekar,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-981-13-0785-0,link.springer.com/content/pdf/10.1007%2F978-981-13-0785-0.pdf
366.0,Automatic Control with Experiments,Victor Manuel Hernández-Guzmán   Ramón Silva-Ortigoza,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-75804-6,link.springer.com/content/pdf/10.1007%2F978-3-319-75804-6.pdf
367.0,Internet of Things From Hype to Reality,Ammar Rayes  Samer Salam,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-99516-8,link.springer.com/content/pdf/10.1007%2F978-3-319-99516-8.pdf
368.0,Quantitative Methods for the Social Sciences,Daniel Stockemer,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-99118-4,link.springer.com/content/pdf/10.1007%2F978-3-319-99118-4.pdf
369.0,A Pythagorean Introduction to Number Theory,Ramin Takloo-Bighash,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-030-02604-2,link.springer.com/content/pdf/10.1007%2F978-3-030-02604-2.pdf
370.0,Philosophical and Mathematical Logic,Harrie de Swart,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-030-03255-5,link.springer.com/content/pdf/10.1007%2F978-3-030-03255-5.pdf
371.0,Structural Dynamics,Mario Paz  Young Hoon Kim,6th ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-94743-3,link.springer.com/content/pdf/10.1007%2F978-3-319-94743-3.pdf
372.0,Plant Physiology  Development and Metabolism,Satish C Bhatla  Manju A. Lal,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-981-13-2023-1,link.springer.com/content/pdf/10.1007%2F978-981-13-2023-1.pdf
373.0,Quantum Mechanics for Pedestrians 1,Jochen Pade,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-030-00464-4,link.springer.com/content/pdf/10.1007%2F978-3-030-00464-4.pdf
374.0,Plant Anatomy,Richard Crang  Sheila Lyons-Sobaski   Robert Wise,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-77315-5,link.springer.com/content/pdf/10.1007%2F978-3-319-77315-5.pdf
375.0,Quantum Mechanics for Pedestrians 2,Jochen Pade,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-030-00467-5,link.springer.com/content/pdf/10.1007%2F978-3-030-00467-5.pdf
376.0,Excel Data Analysis,Hector Guerrero,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-01279-3,link.springer.com/content/pdf/10.1007%2F978-3-030-01279-3.pdf
377.0,Quick Start Guide to VHDL,Brock J. LaMeres,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-04516-6,link.springer.com/content/pdf/10.1007%2F978-3-030-04516-6.pdf
378.0,Java in Two Semesters,Quentin Charatan  Aaron Kans,4th ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-99420-8,link.springer.com/content/pdf/10.1007%2F978-3-319-99420-8.pdf
379.0,Managing Media and Digital Organizations,Eli M. Noam,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-71288-8,link.springer.com/content/pdf/10.1007%2F978-3-319-71288-8.pdf
380.0,Media and Digital Management,Eli M. Noam,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-72000-5,link.springer.com/content/pdf/10.1007%2F978-3-319-72000-5.pdf
381.0,An Anthology of London in Literature  1558-1914,Geoffrey G. Hiller  Peter L. Groves   Alan F. Dilnot,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-05609-4,link.springer.com/content/pdf/10.1007%2F978-3-030-05609-4.pdf
382.0,Astronautics,Ulrich Walter,3rd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-74373-8,link.springer.com/content/pdf/10.1007%2F978-3-319-74373-8.pdf
383.0,Perceptual Organization,Stephen Handel,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-96337-2,link.springer.com/content/pdf/10.1007%2F978-3-319-96337-2.pdf
384.0,Research Methods for Social Justice and Equity in Education,Kamden K. Strunk  Leslie Ann Locke,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-05900-2,link.springer.com/content/pdf/10.1007%2F978-3-030-05900-2.pdf
385.0,Educational Technology,Ronghuai Huang  J. Michael Spector   Junfeng Yang,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-981-13-6643-7,link.springer.com/content/pdf/10.1007%2F978-981-13-6643-7.pdf
386.0,Quick Start Guide to Verilog,Brock J. LaMeres,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-10552-5,link.springer.com/content/pdf/10.1007%2F978-3-030-10552-5.pdf
387.0,Spine Surgery,Bernhard Meyer  Michael  Rauschmann,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-98875-7,link.springer.com/content/pdf/10.1007%2F978-3-319-98875-7.pdf
388.0,Introduction to Logic Circuits & Logic Design with VHDL ,Brock J. LaMeres,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-12489-2,link.springer.com/content/pdf/10.1007%2F978-3-030-12489-2.pdf
389.0,Social Justice Theory and Practice for Social Work,Lynelle Watts  David Hodgson,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-981-13-3621-8,link.springer.com/content/pdf/10.1007%2F978-981-13-3621-8.pdf
390.0,School Leadership and Educational Change in Singapore,Benjamin Wong  Salleh Hairon  Pak  Tee Ng,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-74746-0,link.springer.com/content/pdf/10.1007%2F978-3-319-74746-0.pdf
391.0,Digital Business Models,Bernd W. Wirtz,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-13005-3,link.springer.com/content/pdf/10.1007%2F978-3-030-13005-3.pdf
392.0,Introduction to Logic Circuits & Logic Design with Verilog,Brock J. LaMeres,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-13605-5,link.springer.com/content/pdf/10.1007%2F978-3-030-13605-5.pdf
393.0,Pharmaceutical Biotechnology,Daan J. A. Crommelin  Robert D.  Sindelar  Bernd Meibohm,5th ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-00710-2,link.springer.com/content/pdf/10.1007%2F978-3-030-00710-2.pdf
394.0,Mapping Global Theatre Histories,Mark Pizzato,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-12727-5,link.springer.com/content/pdf/10.1007%2F978-3-030-12727-5.pdf
395.0,Social Marketing in Action,Debra Z. Basil  Gonzalo Diaz-Meneses   Michael D. Basil,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-13020-6,link.springer.com/content/pdf/10.1007%2F978-3-030-13020-6.pdf
396.0,Analyzing Qualitative Data with MAXQDA,Udo Kuckartz  Stefan Rädiker,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-15671-8,link.springer.com/content/pdf/10.1007%2F978-3-030-15671-8.pdf
397.0,Handbook of Evolutionary Research in Archaeology,Anna Marie Prentiss,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-11117-5,link.springer.com/content/pdf/10.1007%2F978-3-030-11117-5.pdf
398.0,Evidence-Based Practice in Clinical Social Work,James W. Drisko  Melissa D. Grady,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-15224-6,link.springer.com/content/pdf/10.1007%2F978-3-030-15224-6.pdf
399.0,Foundations of Behavioral Health,Bruce Lubotsky Levin  Ardis Hanson,1st ed.  2020,http://link.springer.com/openurl?genre=book&isbn=978-3-030-18435-3,link.springer.com/content/pdf/10.1007%2F978-3-030-18435-3.pdf
400.0,Social Psychology in Action,Kai Sassenberg  Michael L.W. Vliek,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-13788-5,link.springer.com/content/pdf/10.1007%2F978-3-030-13788-5.pdf
401.0,Essentials of Business Analytics,Bhimasankaram Pochiraju  Sridhar  Seshadri,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-68837-4,link.springer.com/content/pdf/10.1007%2F978-3-319-68837-4.pdf
402.0,A Course in Rasch Measurement Theory,David Andrich  Ida Marais,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-981-13-7496-8,link.springer.com/content/pdf/10.1007%2F978-981-13-7496-8.pdf
403.0,Multimedia Big Data Computing for IoT Applications,Sudeep Tanwar  Sudhanshu Tyagi   Neeraj Kumar,1st ed.  2020,http://link.springer.com/openurl?genre=book&isbn=978-981-13-8759-3,link.springer.com/content/pdf/10.1007%2F978-981-13-8759-3.pdf
404.0,Policing and Minority Communities,James F. Albrecht  Garth den Heyer   Perry Stanislas,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-19182-5,link.springer.com/content/pdf/10.1007%2F978-3-030-19182-5.pdf
405.0,A Beginners Guide to Python 3 Programming,John Hunt,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-20290-3,link.springer.com/content/pdf/10.1007%2F978-3-030-20290-3.pdf
406.0,Advanced Guide to Python 3 Programming,John Hunt,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-25943-3,link.springer.com/content/pdf/10.1007%2F978-3-030-25943-3.pdf
